년-월-일,평균기온,강수량,풍속,상대습도,일사량
2091-01-18,10.3,0,1,81.2,4.59
2091-01-19,7.9,0,1.2,70.4,6.66
2091-01-20,2.9,0,3.2,46.7,8.19
2091-01-21,-0.1,0.2,0.8,49.5,7.11
2091-01-22,2.7,2,1.2,69.8,2.97
2091-01-23,4.4,0,0.4,56.2,9.18
2091-01-24,8.7,0,1.8,72.7,4.14
2091-01-25,3,0.1,1.9,46.5,7.47
2091-01-26,1.8,0,1.3,42.1,10.53
2091-01-27,7.1,0.9,0.6,50,8.73
2091-01-28,11.3,2.7,1.4,76.4,1.71
2091-01-29,10,0,1.3,52.8,6.57
2091-01-30,7.4,0,1,48.2,4.77
2091-01-31,5.6,2.2,2.1,49.9,4.41
2091-02-01,4,6.4,2.7,49.3,4.95
2091-02-02,2.3,0,1.8,55.5,8.46
2091-02-03,4.9,0,0.9,72.1,6.12
2091-02-04,8.8,2.6,0.6,73.1,4.68
2091-02-05,5.6,0,2.2,46.8,8.64
2091-02-06,2.7,0,2.1,45.5,11.34
2091-02-07,1.7,0,2.1,49,10.17
2091-02-08,2.3,0.1,2.3,51.8,5.94
2091-02-09,2.7,1.7,3.5,56.7,8.64
2091-02-10,2,0.1,4.2,50,5.94
2091-02-11,-1.1,0,5.1,42.1,10.8
2091-02-12,-2.6,0,2.4,44.2,12.69
2091-02-13,5.2,0.2,1.3,61.1,8.82
2091-02-14,8.9,0,3.6,56.2,7.02
2091-02-15,5.9,0,2.3,45.9,10.44
2091-02-16,8,0.5,1.9,57,8.01
2091-02-17,10.8,0.2,2.1,63.8,9.36
2091-02-18,11.5,5.5,1.6,72.8,3.78
2091-02-19,8,0,1.2,48,9.36
2091-02-20,8.9,0,0.6,49,9.9
2091-02-21,9.7,0,1,56.6,12.33
2091-02-22,11.2,0,0.7,76.4,7.65
2091-02-23,11.8,1.2,1.6,74.6,8.1
2091-02-24,12.3,0,2.5,66.8,9.54
2091-02-25,9,0.1,4.9,55.6,6.12
2091-02-26,6.7,0,4,48.7,10.17
2091-02-27,7.2,0,2.1,54.1,13.41
2091-02-28,11,0.2,0.7,57,9.99
2091-03-01,5.2,0.6,4.1,67,5.58
2091-03-02,1.4,0,4.9,46.6,12.51
2091-03-03,1.6,0,3.8,45.3,12.6
2091-03-04,3.2,0,3.1,50.3,11.43
2091-03-05,4.9,0.8,1.8,59.5,8.19
2091-03-06,10,0.1,3.4,58.8,13.68
2091-03-07,12.6,0,3.7,66.9,11.25
2091-03-08,9.8,0.7,2.4,53.8,11.16
2091-03-09,8.6,0,3.4,45.2,14.49
2091-03-10,7.6,0,2.5,40,16.29
2091-03-11,9.1,0.5,1,36.7,11.79
2091-03-12,9.2,0.1,2.6,52.1,7.47
2091-03-13,10.3,0.4,2,58.2,12.96
2091-03-14,8.9,0.1,3.1,47.5,16.38
2091-03-15,8.7,0,1.5,46.1,11.25
2091-03-16,13.6,6.4,2.1,54,12.51
2091-03-17,12.6,0.8,3.3,63.9,11.88
2091-03-18,11.4,0.1,1.6,52.1,10.35
2091-03-19,12.5,0,0.7,46.5,13.59
2091-03-20,15,0,0.5,47.8,14.58
2091-03-21,16.7,0.6,1.7,59,11.25
2091-03-22,15.1,5.4,4,63.7,8.91
2091-03-23,12.5,20.5,4.4,77.2,1.53
2091-03-24,9.5,5.9,3,63.8,13.05
2091-03-25,7.7,0,2.9,51.9,13.77
2091-03-26,6.2,0,2.2,44.9,11.97
2091-03-27,6.5,0,2,41.6,19.35
2091-03-28,7.2,0,1.6,44.2,20.16
2091-03-29,10.9,0,0.4,50.9,17.91
2091-03-30,14.7,0.7,0.2,64.5,16.74
2091-03-31,15.9,8.4,0.8,74.1,7.56
2091-04-01,17,18.8,2,80.9,3.96
2091-04-02,17.2,48.1,2.4,91,3.78
2091-04-03,15.4,1.3,2.3,77.6,3.15
2091-04-04,15.8,0,0.7,62.8,13.23
2091-04-05,17.9,3.6,2.4,68.4,11.79
2091-04-06,16,7.8,2.7,82.1,0.72
2091-04-07,13.3,0,2.6,64.1,11.07
2091-04-08,14.5,5.5,3.5,52.9,14.76
2091-04-09,14.5,0.3,2.6,68,6.39
2091-04-10,16,4.6,2.3,79,3.51
2091-04-11,15.5,0.3,2.4,74.6,5.22
2091-04-12,16.2,1.4,2.4,60.2,13.32
2091-04-13,15,0.3,2.8,66,5.76
2091-04-14,15.7,0,3.5,61.9,4.23
2091-04-15,14.6,0.6,1.2,72.9,5.58
2091-04-16,16.5,0.1,2.5,58.9,13.95
2091-04-17,18.8,0,2.9,66.8,16.56
2091-04-18,20.2,0.6,3.9,60.2,16.11
2091-04-19,21.2,9.5,2.5,82,9.09
2091-04-20,20.6,1.3,2.4,71.7,12.51
2091-04-21,18.1,0.3,2.1,70.1,13.59
2091-04-22,19.6,0,2,53.6,13.95
2091-04-23,18.2,0,1.7,46.4,9.63
2091-04-24,18.9,0,1.6,41.7,14.49
2091-04-25,18.6,0.1,2.4,46.2,18
2091-04-26,15.8,6.9,3.7,61.5,6.39
2091-04-27,14.1,0.4,3.3,69.1,5.76
2091-04-28,17.4,0,2,59.6,18.27
2091-04-29,18.3,0,1.6,55.3,18.9
2091-04-30,22.5,2.8,1.3,59,17.19
2091-05-01,22.3,11.6,1.5,81.4,7.29
2091-05-02,20.1,0,2.8,67.4,15.3
2091-05-03,20.3,0,1.6,67.6,19.98
2091-05-04,21.8,0,0.9,56.4,27.81
2091-05-05,22.8,0,0.4,50.1,26.1
2091-05-06,22.6,0,0.7,50.6,20.25
2091-05-07,25.4,26.9,1,57.5,21.78
2091-05-08,22.5,49.4,2.7,84.3,1.62
2091-05-09,19.4,0,3.1,67.5,15.84
2091-05-10,22.1,5.9,1.3,69.6,18.27
2091-05-11,25,15.2,3,88.3,7.56
2091-05-12,22.3,47.4,2.2,95.9,0.45
2091-05-13,18.3,2.9,1.5,79.8,3.96
2091-05-14,21,0,0.8,57.3,20.97
2091-05-15,23,0.1,1.2,62,15.75
2091-05-16,22.3,5.7,1.7,76.1,13.14
2091-05-17,21.9,0.2,0.9,67,19.17
2091-05-18,23,0.4,1,66.6,20.07
2091-05-19,24.6,0.9,0.3,69.3,19.62
2091-05-20,27.5,0.6,0.3,69,18.54
2091-05-21,28,2.4,0.6,68.9,19.53
2091-05-22,30.4,0,2.1,61.8,13.05
2091-05-23,28.6,6.2,3.9,67.7,11.16
2091-05-24,26.5,36.1,3.2,85.6,8.55
2091-05-25,23.3,2.9,2.6,87.8,7.2
2091-05-26,22.7,2.1,4.2,71.4,18.81
2091-05-27,20.8,5,3,78.3,11.79
2091-05-28,22.4,1.1,1.3,70,21.15
2091-05-29,23.1,0,0.8,68.7,21.06
2091-05-30,22.9,0,0.9,59.8,23.58
2091-05-31,23.4,0.7,1.2,58.7,21.06
2091-06-01,23.8,1.5,1.2,65,17.64
2091-06-02,25.3,1.1,1.4,65.4,16.02
2091-06-03,24.4,0.8,1.1,63.4,18
2091-06-04,24.5,1.6,1.7,69.1,18.18
2091-06-05,23.9,0.5,1.1,74.5,12.51
2091-06-06,24.8,0,1.6,69.8,16.38
2091-06-07,26.5,0,1.1,67.6,18.27
2091-06-08,27.4,0.1,0.7,66.7,20.88
2091-06-09,28.4,0,0.7,64.8,22.23
2091-06-10,28.4,0.2,1.1,59.7,20.43
2091-06-11,28.2,0,1.3,52.3,18.72
2091-06-12,28.3,0,0.8,57.2,22.77
2091-06-13,27.1,2.4,2.7,72,13.41
2091-06-14,26.2,3.4,3.3,68.7,15.48
2091-06-15,26.9,1,2.3,66.5,16.29
2091-06-16,27.6,0.1,1.5,64.1,18.63
2091-06-17,28.4,0,1.4,62.4,14.58
2091-06-18,30.9,2.2,1.4,59.6,18.45
2091-06-19,30,4.2,2,69.6,12.87
2091-06-20,28.2,19,4.5,77.4,9.09
2091-06-21,27,14.7,4.8,85.6,10.89
2091-06-22,27.9,5.8,3.4,79,15.66
2091-06-23,28.1,0.2,2.6,77.3,24.75
2091-06-24,28.5,0.5,1.6,74.5,23.04
2091-06-25,30,0.1,1.5,70.5,24.84
2091-06-26,30.4,21.6,0.9,77.5,16.2
2091-06-27,28.9,5.8,0.7,82.7,12.78
2091-06-28,30.1,0,0.9,75.8,12.87
2091-06-29,29.4,16.7,1.8,78.1,14.22
2091-06-30,30.3,0.7,1.7,74,17.01
2091-07-01,30.5,6.1,1.2,75,16.2
2091-07-02,30.6,4.6,1,78.2,16.65
2091-07-03,31,2.8,0.3,78.2,13.41
2091-07-04,30.5,4.6,0.4,77.2,16.38
2091-07-05,31.3,4.2,0.6,75.7,17.64
2091-07-06,32.3,1.6,0.5,70.6,18.99
2091-07-07,29.8,27.8,2.1,79.2,12.15
2091-07-08,28.4,19.1,3.1,80.7,6.3
2091-07-09,30.2,16.5,1.5,78.8,14.22
2091-07-10,31.1,2,1.5,72.1,15.48
2091-07-11,31.8,1.1,1.3,72.5,20.61
2091-07-12,32.9,10.3,0.8,71,18.27
2091-07-13,34.6,3.6,0.4,64.8,17.55
2091-07-14,34.8,1.9,1.1,63.3,18.81
2091-07-15,35.4,3.4,1.2,65,17.19
2091-07-16,34.8,5.6,0.8,65.8,16.56
2091-07-17,34.4,0,1.1,64.8,20.52
2091-07-18,34.5,0,0.9,65.9,23.22
2091-07-19,35.4,0.2,1.1,65.9,25.11
2091-07-20,35.1,19.6,1.9,69.5,18.36
2091-07-21,33.3,0.6,2.2,76.3,13.77
2091-07-22,32.7,2.6,3,68.9,19.53
2091-07-23,32.2,0.1,1.8,62.8,14.67
2091-07-24,31.7,1.3,1.2,65.4,12.69
2091-07-25,31.3,0.3,1.9,67,15.75
2091-07-26,30.3,0.7,2.3,66.7,18.09
2091-07-27,30.3,4.8,2.7,69.2,16.38
2091-07-28,29.7,54.8,3.6,77,12.51
2091-07-29,31.2,56.5,3.1,85.8,9.27
2091-07-30,33.2,20.7,1.4,86.3,9.27
2091-07-31,33.4,21.9,1,83.8,8.37
2091-08-01,34,18,0.8,83.2,11.7
2091-08-02,34.7,0.9,0.6,76.9,14.4
2091-08-03,34.9,0.2,0.7,72.6,17.46
2091-08-04,34.3,3.7,1.1,76.3,15.75
2091-08-05,34.4,0.6,1.8,72.6,18.18
2091-08-06,32.7,21.7,1.6,83,10.26
2091-08-07,33.2,10.4,1.2,79.8,14.4
2091-08-08,35.1,2.5,0.8,73.4,18
2091-08-09,36.7,0.3,0.6,68.3,15.48
2091-08-10,35,14.1,2,76.8,11.34
2091-08-11,34.6,20.2,2.5,77.2,15.48
2091-08-12,33.9,6.4,1.4,77.7,15.93
2091-08-13,36,0.5,0.8,72.8,19.17
2091-08-14,37.3,1.5,0.7,66,16.47
2091-08-15,37.2,4.6,0.5,69.2,13.5
2091-08-16,36.7,0.8,2,69.4,15.57
2091-08-17,34.4,3.8,3.6,76.3,11.88
2091-08-18,32.8,40.4,4,86.1,5.85
2091-08-19,31,4.7,3.6,77.8,9.45
2091-08-20,29.6,1,2,64.6,14.22
2091-08-21,31.6,3.8,1.4,67.6,12.78
2091-08-22,31.2,1.8,2.4,73.3,13.14
2091-08-23,30.1,0.1,3.1,66.8,13.41
2091-08-24,29.4,0,2.9,68.6,11.79
2091-08-25,30.2,0.1,2.4,72.9,14.58
2091-08-26,30.8,0,2.8,74.9,14.67
2091-08-27,32.2,10.2,3.4,75.1,10.98
2091-08-28,31.8,0.3,2.1,79.3,7.38
2091-08-29,32.4,3.9,0.7,78.9,11.25
2091-08-30,32.3,2.9,0.8,75.6,11.97
2091-08-31,32.3,1,1.2,68.5,14.22
2091-09-01,32,0.7,1.3,66.3,16.65
2091-09-02,31.3,0,1.5,61.4,17.28
2091-09-03,31.1,0,0.7,64.4,12.87
2091-09-04,30.8,1.7,0.4,74,10.98
2091-09-05,31,20.9,0.3,72.9,8.28
2091-09-06,29.8,7.4,0.8,78.6,6.84
2091-09-07,28.9,6.8,2.3,77.5,6.66
2091-09-08,28.6,0.7,3,72,9
2091-09-09,28.6,0.1,2.2,73.2,17.37
2091-09-10,28.9,0.2,1.8,72.1,16.47
2091-09-11,28.5,0,1.9,71.5,14.58
2091-09-12,29.6,0,1,69,15.75
2091-09-13,31,5.1,0.2,69.2,20.25
2091-09-14,31,3.8,0.5,69.8,12.78
2091-09-15,30.6,1.1,0.9,70,13.32
2091-09-16,30,0.1,1.5,58.8,15.57
2091-09-17,29.2,1,1.6,64.3,16.2
2091-09-18,28.8,5.3,1.1,71.9,15.84
2091-09-19,27.5,2.5,1.1,70.3,13.77
2091-09-20,26.9,0.7,1.2,68.6,14.13
2091-09-21,26.7,0.9,1,67.5,12.15
2091-09-22,27.1,0,0.5,61.6,13.14
2091-09-23,26.7,0,1.5,64.4,12.42
2091-09-24,25.5,0,2.8,70.3,13.5
2091-09-25,26.3,0,2,68.5,13.95
2091-09-26,27.4,0,0.7,62.8,14.22
2091-09-27,28.1,2.2,1,69.5,9.99
2091-09-28,26.1,1.1,1.4,70.9,8.55
2091-09-29,25.5,0.1,1.2,65.3,14.58
2091-09-30,24.4,0,1.1,62.9,13.14
2091-10-01,24.2,0,1,64.9,9.72
2091-10-02,25.1,0.2,0.7,67.9,9.45
2091-10-03,23.6,1.9,2.9,63.2,11.52
2091-10-04,20.1,0,2.6,51.4,16.38
2091-10-05,21.7,0,1.1,51,11.61
2091-10-06,24.3,4,1.6,70.5,11.16
2091-10-07,24.1,0.5,1.2,62.7,9.72
2091-10-08,23,0,0.9,61.2,13.95
2091-10-09,22.4,0.1,0.2,62.1,13.68
2091-10-10,24.1,0,0.4,70,9.72
2091-10-11,23.8,20.4,2.2,84.5,4.32
2091-10-12,20.9,6.6,3.3,77.7,6.66
2091-10-13,17.7,0,2.7,65.5,14.85
2091-10-14,18,0,1.2,61.2,14.67
2091-10-15,18.9,0,0.6,61.1,12.42
2091-10-16,20.6,0,0.3,65.8,10.98
2091-10-17,20.6,0,0.3,66.4,11.07
2091-10-18,22.3,0.2,0.1,68.5,10.71
2091-10-19,23.5,2.2,0.5,81.2,11.7
2091-10-20,22.5,0.6,0.7,82.6,8.28
2091-10-21,22.6,0.1,0.2,76.1,9.09
2091-10-22,21.9,0,0.5,65.7,10.71
2091-10-23,21.4,0.1,1.4,66.4,8.46
2091-10-24,20.1,0,2.3,69,10.44
2091-10-25,20.6,0,0.3,67.9,10.89
2091-10-26,20.2,0,0.5,68.2,9
2091-10-27,19.5,4.8,2.8,71.5,9
2091-10-28,14.9,0,3.6,62.6,9
2091-10-29,13.2,0,1.8,52.2,11.79
2091-10-30,14.6,0,0.6,51.1,13.95
2091-10-31,16.5,0,0.4,58.8,9
2091-11-01,17.1,0,0.7,60.2,8.73
2091-11-02,17.6,0,1.1,65.8,7.38
2091-11-03,17.8,0,0.6,68.2,9.27
2091-11-04,18.1,0.1,0.3,82.5,6.48
2091-11-05,18.4,0,0.3,78.5,10.35
2091-11-06,20.9,0.5,0.6,81.3,6.93
2091-11-07,21.3,3.1,0.8,84.2,3.33
2091-11-08,19.3,0.4,1.3,76.6,5.58
2091-11-09,18.5,0.5,1.7,64.1,9
2091-11-10,14.7,0.7,2.6,72.4,4.23
2091-11-11,13,0,0.9,56.6,8.82
2091-11-12,12.5,0.7,0.5,61.6,6.21
2091-11-13,15.8,0,1.5,71.7,5.85
2091-11-14,12.4,0,1.4,46.4,9.63
2091-11-15,13.4,0.1,0.1,51.4,9.99
2091-11-16,15.1,0.6,1.1,71,6.3
2091-11-17,10.3,0,2.5,46.2,6.12
2091-11-18,4.2,0,2.9,32.1,9
2091-11-19,3.7,0,1.5,36.7,10.71
2091-11-20,6.1,0,0.7,50.5,9.9
2091-11-21,7.7,0,0.3,48,7.65
2091-11-22,11.5,0,0.2,54.1,9.72
2091-11-23,16.6,0.4,1,77.4,6.03
2091-11-24,13,0,1.3,64.4,4.95
2091-11-25,9.9,0,2.6,58.4,7.29
2091-11-26,8.4,0,0.8,52.2,7.65
2091-11-27,9,0,0.1,50.9,7.56
2091-11-28,12.5,0,0.2,71,6.75
2091-11-29,13.6,0,0.1,77.9,5.58
2091-11-30,15,0.1,0.1,77.4,6.48
2091-12-01,14.5,2,1.2,84.4,3.15
2091-12-02,10.8,0.4,3.9,47.6,6.12
2091-12-03,5.9,0,1.9,51.5,5.49
2091-12-04,8.2,0.1,1,60.1,9.9
2091-12-05,10.2,10.2,2.6,67.7,3.69
2091-12-06,8.9,3.1,0.7,81.3,2.43
2091-12-07,9.6,0,0.5,79,5.4
2091-12-08,9.5,0,1.6,72.7,5.22
2091-12-09,8,0,0.1,63.5,6.57
2091-12-10,10.8,1.1,0.5,69,2.43
2091-12-11,11.4,0,0.5,79.2,3.33
2091-12-12,11.3,0,1.1,74.6,5.76
2091-12-13,13.1,0.2,1.1,77.2,4.77
2091-12-14,10.9,0.2,1.5,69.2,3.6
2091-12-15,6.8,0,1,46.7,7.65
2091-12-16,8.6,0.8,0.7,63.2,6.39
2091-12-17,4.5,0.3,3.3,54.9,6.39
2091-12-18,1.3,0,2.6,48.6,7.92
2091-12-19,4.5,0,0.4,52.3,8.28
2091-12-20,6.9,3.1,0.8,67.2,1.89
2091-12-21,3.7,0.4,2.9,52.3,3.87
2091-12-22,1.3,0.1,3.3,60.5,4.86
2091-12-23,0.5,0,1.5,63.9,5.49
2091-12-24,1.4,0,1,62.8,5.49
2091-12-25,2.4,0,0.7,53.9,8.1
2091-12-26,4.3,0,0.3,62.1,5.67
2091-12-27,4.6,0,0.2,58.8,8.01
2091-12-28,6.6,0,0.2,65.9,5.04
2091-12-29,9.9,4.7,0.5,78,2.7
2091-12-30,11.5,9.3,1.4,92.2,0.45
2091-12-31,8.6,4.1,1.4,84.1,2.34
2092-01-01,8.8,0.1,1.1,79.2,4.41
2092-01-02,7.6,0,1,71.4,7.83
2092-01-03,5.6,0,0.8,71,7.38
2092-01-04,5.1,0,0.8,67.9,8.64
2092-01-05,5.9,0,0.6,66.4,8.73
2092-01-06,4.5,0.2,2.7,61.6,4.5
2092-01-07,-1.4,0.1,5.6,53.9,5.94
2092-01-08,-1.4,0,4,50.6,8.01
2092-01-09,2.1,0,0.9,47.3,9.81
2092-01-10,5.7,0,0.8,54.8,6.3
2092-01-11,6.2,0,0.9,61.4,6.39
2092-01-12,5.9,0,0.7,61.6,8.46
2092-01-13,3.6,0.1,2.2,47.6,7.38
2092-01-14,0.2,0,2.8,42.5,9.18
2092-01-15,1.3,0,0.7,48.3,8.64
2092-01-16,4.3,0,0.7,61.2,4.41
2092-01-17,7.6,0,0.6,75.3,5.4
2092-01-18,9.6,0,1.3,79.3,6.12
2092-01-19,4.2,0,2.8,43.1,8.91
2092-01-20,2.5,0,0.9,41.7,8.55
2092-01-21,3.2,0,1.1,48.8,4.95
2092-01-22,4.5,0.1,0.7,50.9,5.31
2092-01-23,4,0,1.9,47.3,8.19
2092-01-24,1.1,0.1,1.9,48.2,8.28
2092-01-25,-0.6,0,1.5,36.8,9.27
2092-01-26,1.4,0,0.8,42,10.08
2092-01-27,2.1,0,0.7,55.8,8.46
2092-01-28,4,0,0.6,50.3,8.82
2092-01-29,5.7,0.2,1.1,51.2,4.32
2092-01-30,2.5,0,3.1,43.2,6.3
2092-01-31,0.3,0,2.7,44.2,8.19
2092-02-01,-0.5,0,2.5,47.3,9.72
2092-02-02,0.4,0,1.8,48.5,9.81
2092-02-03,0.9,0,2.1,46.1,10.08
2092-02-04,2.9,0,0.9,41,11.07
2092-02-05,5.6,0.4,0.9,51,8.91
2092-02-06,7.1,2.7,1.1,54.8,8.01
2092-02-07,5.5,0.2,1.8,48.7,11.34
2092-02-08,4.3,0,1.8,47.5,7.47
2092-02-09,4,0.6,2.6,44.8,7.29
2092-02-10,1.8,0.3,3.4,43.8,8.82
2092-02-11,-0.1,0,3.1,41.4,11.34
2092-02-12,1.3,0,1.2,45.2,11.25
2092-02-13,6.4,0.1,1.1,46,8.46
2092-02-14,8.4,0,0.9,46,9.54
2092-02-15,12.4,0,1.1,47.3,9.63
2092-02-16,16.3,7.7,1.2,62.8,3.06
2092-02-17,14.9,12.2,1.6,82.6,1.44
2092-02-18,16,10.9,1.3,79.9,1.8
2092-02-19,13.6,20.9,1.5,82,0.9
2092-02-20,7.7,1.5,2.8,64.3,6.03
2092-02-21,5,0.3,2,57,9.9
2092-02-22,7.1,0,1.4,59.9,10.17
2092-02-23,8,0,1.4,59.1,12.51
2092-02-24,8.9,0,2.9,54.7,13.95
2092-02-25,6.3,0,2.9,53.5,10.98
2092-02-26,7.8,0,0.9,52.2,14.76
2092-02-27,9.5,0.8,1,61,9.36
2092-02-28,12.5,2,1.2,70.3,5.85
2092-02-29,13.6,4.7,1.7,72.8,4.59
2092-03-01,13.3,2.5,2.8,65.5,6.48
2092-03-02,11.7,2,1.5,64.2,7.92
2092-03-03,11.4,0,1.4,50.9,13.68
2092-03-04,10.4,0,1.5,49.2,14.13
2092-03-05,10.4,0,0.8,54,12.42
2092-03-06,11.7,0.5,0.8,65.1,12.96
2092-03-07,11.7,0,1.4,62.5,12.6
2092-03-08,12.9,0.9,0.7,59.4,13.77
2092-03-09,14.7,0,0.8,63.1,15.21
2092-03-10,14.8,0,1,68.1,15.03
2092-03-11,17.2,0,2,55.9,13.41
2092-03-12,18.3,0,2,57.2,4.77
2092-03-13,19.9,8.6,4.4,70.2,6.66
2092-03-14,17.4,4.1,2.3,84,4.77
2092-03-15,14.9,0.5,2.3,63.2,6.21
2092-03-16,13.7,0,1.5,46.2,17.91
2092-03-17,15,0,1.5,55.5,13.05
2092-03-18,14.4,0,1.9,51.4,11.79
2092-03-19,13.4,0,1.4,48.1,12.69
2092-03-20,13.1,0,0.9,47.2,14.76
2092-03-21,15.4,0,0.7,49.2,11.43
2092-03-22,15.9,0.2,0.9,65.4,9.27
2092-03-23,15.8,0,1.4,60.4,14.4
2092-03-24,13.3,12.9,4,66,6.75
2092-03-25,12.3,0,2.3,62.5,6.48
2092-03-26,13.6,0,0.6,55.1,17.55
2092-03-27,15.7,0,1.2,60.4,17.82
2092-03-28,12.8,0.7,3,60.7,10.08
2092-03-29,10.5,0,1.7,36.1,17.37
2092-03-30,13.4,0,1,47.3,19.35
2092-03-31,15.1,0,0.7,57.3,15.39
2092-04-01,17.4,0,0.9,58,19.62
2092-04-02,18,0.1,0.9,62.9,21.51
2092-04-03,19.5,0,0.8,60.7,14.04
2092-04-04,20,0.1,1.7,68.3,13.14
2092-04-05,19.4,0.1,0.7,57.7,11.97
2092-04-06,20,0.7,2.8,71.7,9.45
2092-04-07,18.2,0,1.3,52.1,18.54
2092-04-08,18.9,0,1.2,43.8,17.64
2092-04-09,19.9,0,1.4,42.3,17.55
2092-04-10,21.6,0,1,50.2,18
2092-04-11,23.8,0,1.2,53.2,18.72
2092-04-12,24,0,1.2,53.5,16.2
2092-04-13,23.8,0,1.6,63,11.7
2092-04-14,17.9,0,4.3,39.3,7.2
2092-04-15,16,0,2.1,36.4,21.87
2092-04-16,19.3,0,1,37.4,13.14
2092-04-17,19.9,0,1.7,40.6,10.98
2092-04-18,20.1,0,2.2,45.9,12.96
2092-04-19,19.3,1,2.3,55,16.92
2092-04-20,21.4,0,1.6,54.1,20.61
2092-04-21,22.5,0,0.9,56.9,20.79
2092-04-22,19.4,0,1.7,47.7,6.84
2092-04-23,19.3,0.2,1.2,48.9,13.23
2092-04-24,19.9,0.1,1.3,59,11.61
2092-04-25,19,0,2.5,39.8,19.35
2092-04-26,19.8,0,2.2,46.9,18.99
2092-04-27,19.8,0,1.4,58.5,15.75
2092-04-28,22.1,0,1.8,50.4,18.45
2092-04-29,23.2,0,1.6,46.4,19.08
2092-04-30,24.7,0,1.2,53.2,20.43
2092-05-01,26.3,0.9,1.5,55.3,14.67
2092-05-02,21.6,21.4,3.3,70,4.59
2092-05-03,19.7,0,3.7,48.3,22.41
2092-05-04,20.2,0,2.6,46.6,28.71
2092-05-05,22.3,0,2.1,53.8,25.2
2092-05-06,22.6,1.2,2.7,58.8,18.45
2092-05-07,22.8,1,2.1,61.6,23.4
2092-05-08,25.4,0,1.9,56.8,17.73
2092-05-09,24.8,0,1.5,68.2,17.82
2092-05-10,25.8,0,0.9,59.1,19.71
2092-05-11,28.2,0.4,0.9,47.5,21.78
2092-05-12,24.5,19.7,2.6,73.4,2.07
2092-05-13,23.5,0,1.9,63.1,15.84
2092-05-14,24.9,0,1.2,45.2,20.34
2092-05-15,26,0,0.9,48.5,16.56
2092-05-16,25.6,0.7,1.8,56.1,19.89
2092-05-17,24.6,0.5,1.8,56.6,20.7
2092-05-18,25.5,1.8,1.4,52.2,20.7
2092-05-19,25.5,0.1,1.1,58.9,21.78
2092-05-20,26.5,0,0.8,58.1,21.06
2092-05-21,25.8,1,2.3,64.8,22.59
2092-05-22,25.9,2.9,1.9,63.8,14.49
2092-05-23,24.1,0.3,2.9,60,18.9
2092-05-24,22.4,1.2,3,63.8,22.23
2092-05-25,23.9,0.4,2,57.6,20.61
2092-05-26,24.9,0,2.2,50.9,25.83
2092-05-27,26.2,2.1,2.1,58.8,17.28
2092-05-28,21.7,21.4,2.4,83.6,8.64
2092-05-29,23.8,0,3.3,57.1,23.04
2092-05-30,23.9,0,1.4,47.2,25.02
2092-05-31,25.2,0,1,43.2,26.19
2092-06-01,26.2,0,1,46.8,22.05
2092-06-02,27.5,0,1.6,47.7,18.81
2092-06-03,28.6,0.2,2.8,54.4,18.09
2092-06-04,27.6,1.2,1.6,68.8,13.5
2092-06-05,26.3,43.5,2.7,79.3,6.93
2092-06-06,25.8,0,1.9,68.4,13.59
2092-06-07,26.2,0,2.6,67.5,19.53
2092-06-08,27.1,0,1.2,50.7,23.67
2092-06-09,29.9,0,2.6,50.2,23.67
2092-06-10,30.4,0,2,55.8,19.17
2092-06-11,27.9,12.3,2.4,65.2,6.66
2092-06-12,24.5,12.6,2.9,79.2,10.71
2092-06-13,23.9,2.6,2.6,84.7,8.91
2092-06-14,23.5,6.6,2.9,80.3,12.51
2092-06-15,25.6,0.5,1.8,64.6,19.62
2092-06-16,28,0,1.2,56.2,23.76
2092-06-17,29.5,0,0.9,53.3,19.35
2092-06-18,29.8,0.1,1,56.9,20.52
2092-06-19,29.6,0,1.8,64.2,17.1
2092-06-20,28.7,0.1,1.9,73.4,20.43
2092-06-21,30.5,0,1,74.8,21.69
2092-06-22,32.8,0,0.9,65.1,20.16
2092-06-23,32.6,8.2,1.7,62.9,20.97
2092-06-24,29.1,25.6,1.7,85.3,9.18
2092-06-25,30.1,5,1.5,74.4,18.45
2092-06-26,29.4,3.3,1.4,75.5,14.4
2092-06-27,30.3,0,1.3,69.4,15.84
2092-06-28,31.7,0.3,0.8,67.2,12.15
2092-06-29,28.8,71,1.9,82.2,7.92
2092-06-30,29.5,2.5,1.8,79.9,11.79
2092-07-01,31.3,1.6,0.9,74.1,12.78
2092-07-02,32.8,5,0.9,77.1,17.01
2092-07-03,33.7,3.4,0.9,68.4,15.93
2092-07-04,33.9,0.3,2,63,21.51
2092-07-05,33,0.5,2.6,66,19.71
2092-07-06,34.1,0,1.6,65,20.34
2092-07-07,34.2,0.8,1,73.8,17.73
2092-07-08,34.8,1.4,1,71.9,15.57
2092-07-09,35.5,4.8,1.2,72.7,15.93
2092-07-10,35.7,3.9,0.8,70.9,15.3
2092-07-11,34.2,1.3,0.9,79.3,17.91
2092-07-12,34.6,19.1,0.9,76.7,15.21
2092-07-13,35,11.3,1,71.2,14.58
2092-07-14,33.8,20.9,1.5,71.1,16.83
2092-07-15,34,15.6,1.4,67.5,17.82
2092-07-16,32.3,17.5,1.8,69.8,17.37
2092-07-17,31.1,1.6,2,72.2,17.73
2092-07-18,31.1,0.7,2.7,71.4,19.08
2092-07-19,31.2,29,4.6,73,20.34
2092-07-20,31.3,18.2,3,71.3,15.57
