년-월-일,평균기온,강수량,풍속,상대습도,일사량
2091-10-19,23.5,2.2,0.5,81.2,14.95
2091-10-20,22.5,0.6,0.7,82.6,10.58
2091-10-21,22.6,0.1,0.2,76.1,11.62
2091-10-22,21.9,0,0.5,65.7,13.69
2091-10-23,21.4,0.1,1.4,66.4,10.81
2091-10-24,20.1,0,2.3,69,13.34
2091-10-25,20.6,0,0.3,67.9,13.92
2091-10-26,20.2,0,0.5,68.2,11.50
2091-10-27,19.5,4.8,2.8,71.5,11.50
2091-10-28,14.9,0,3.6,62.6,11.50
2091-10-29,13.2,0,1.8,52.2,15.07
2091-10-30,14.6,0,0.6,51.1,17.83
2091-10-31,16.5,0,0.4,58.8,11.50
2091-11-01,17.1,0,0.7,60.2,11.16
2091-11-02,17.6,0,1.1,65.8,9.43
2091-11-03,17.8,0,0.6,68.2,11.85
2091-11-04,18.1,0.1,0.3,82.5,8.28
2091-11-05,18.4,0,0.3,78.5,13.23
2091-11-06,20.9,0.5,0.6,81.3,8.86
2091-11-07,21.3,3.1,0.8,84.2,4.26
2091-11-08,19.3,0.4,1.3,76.6,7.13
2091-11-09,18.5,0.5,1.7,64.1,11.50
2091-11-10,14.7,0.7,2.6,72.4,5.41
2091-11-11,13,0,0.9,56.6,11.27
2091-11-12,12.5,0.7,0.5,61.6,7.94
2091-11-13,15.8,0,1.5,71.7,7.48
2091-11-14,12.4,0,1.4,46.4,12.31
2091-11-15,13.4,0.1,0.1,51.4,12.77
2091-11-16,15.1,0.6,1.1,71,8.05
2091-11-17,10.3,0,2.5,46.2,7.82
2091-11-18,4.2,0,2.9,32.1,11.50
2091-11-19,3.7,0,1.5,36.7,13.69
2091-11-20,6.1,0,0.7,50.5,12.65
2091-11-21,7.7,0,0.3,48,9.78
2091-11-22,11.5,0,0.2,54.1,12.42
2091-11-23,16.6,0.4,1,77.4,7.71
2091-11-24,13,0,1.3,64.4,6.33
2091-11-25,9.9,0,2.6,58.4,9.32
2091-11-26,8.4,0,0.8,52.2,9.78
2091-11-27,9,0,0.1,50.9,9.66
2091-11-28,12.5,0,0.2,71,8.63
2091-11-29,13.6,0,0.1,77.9,7.13
2091-11-30,15,0.1,0.1,77.4,8.28
2091-12-01,14.5,2,1.2,84.4,4.03
2091-12-02,10.8,0.4,3.9,47.6,7.82
2091-12-03,5.9,0,1.9,51.5,7.02
2091-12-04,8.2,0.1,1,60.1,12.65
2091-12-05,10.2,10.2,2.6,67.7,4.72
2091-12-06,8.9,3.1,0.7,81.3,3.11
2091-12-07,9.6,0,0.5,79,6.90
2091-12-08,9.5,0,1.6,72.7,6.67
2091-12-09,8,0,0.1,63.5,8.40
2091-12-10,10.8,1.1,0.5,69,3.11
2091-12-11,11.4,0,0.5,79.2,4.26
2091-12-12,11.3,0,1.1,74.6,7.36
2091-12-13,13.1,0.2,1.1,77.2,6.10
2091-12-14,10.9,0.2,1.5,69.2,4.60
2091-12-15,6.8,0,1,46.7,9.78
2091-12-16,8.6,0.8,0.7,63.2,8.17
2091-12-17,4.5,0.3,3.3,54.9,8.17
2091-12-18,1.3,0,2.6,48.6,10.12
2091-12-19,4.5,0,0.4,52.3,10.58
2091-12-20,6.9,3.1,0.8,67.2,2.42
2091-12-21,3.7,0.4,2.9,52.3,4.95
2091-12-22,1.3,0.1,3.3,60.5,6.21
2091-12-23,0.5,0,1.5,63.9,7.02
2091-12-24,1.4,0,1,62.8,7.02
2091-12-25,2.4,0,0.7,53.9,10.35
2091-12-26,4.3,0,0.3,62.1,7.25
2091-12-27,4.6,0,0.2,58.8,10.24
2091-12-28,6.6,0,0.2,65.9,6.44
2091-12-29,9.9,4.7,0.5,78,3.45
2091-12-30,11.5,9.3,1.4,92.2,0.58
2091-12-31,8.6,4.1,1.4,84.1,2.99
2092-01-01,8.8,0.1,1.1,79.2,5.64
2092-01-02,7.6,0,1,71.4,10.01
2092-01-03,5.6,0,0.8,71,9.43
2092-01-04,5.1,0,0.8,67.9,11.04
2092-01-05,5.9,0,0.6,66.4,11.16
2092-01-06,4.5,0.2,2.7,61.6,5.75
2092-01-07,-1.4,0.1,5.6,53.9,7.59
2092-01-08,-1.4,0,4,50.6,10.24
2092-01-09,2.1,0,0.9,47.3,12.54
2092-01-10,5.7,0,0.8,54.8,8.05
2092-01-11,6.2,0,0.9,61.4,8.17
2092-01-12,5.9,0,0.7,61.6,10.81
2092-01-13,3.6,0.1,2.2,47.6,9.43
2092-01-14,0.2,0,2.8,42.5,11.73
2092-01-15,1.3,0,0.7,48.3,11.04
2092-01-16,4.3,0,0.7,61.2,5.64
2092-01-17,7.6,0,0.6,75.3,6.90
2092-01-18,9.6,0,1.3,79.3,7.82
2092-01-19,4.2,0,2.8,43.1,11.39
2092-01-20,2.5,0,0.9,41.7,10.93
2092-01-21,3.2,0,1.1,48.8,6.33
2092-01-22,4.5,0.1,0.7,50.9,6.79
2092-01-23,4,0,1.9,47.3,10.47
2092-01-24,1.1,0.1,1.9,48.2,10.58
2092-01-25,-0.6,0,1.5,36.8,11.85
2092-01-26,1.4,0,0.8,42,12.88
2092-01-27,2.1,0,0.7,55.8,10.81
2092-01-28,4,0,0.6,50.3,11.27
2092-01-29,5.7,0.2,1.1,51.2,5.52
2092-01-30,2.5,0,3.1,43.2,8.05
2092-01-31,0.3,0,2.7,44.2,10.47
2092-02-01,-0.5,0,2.5,47.3,12.42
2092-02-02,0.4,0,1.8,48.5,12.54
2092-02-03,0.9,0,2.1,46.1,12.88
2092-02-04,2.9,0,0.9,41,14.15
2092-02-05,5.6,0.4,0.9,51,11.39
2092-02-06,7.1,2.7,1.1,54.8,10.24
2092-02-07,5.5,0.2,1.8,48.7,14.49
2092-02-08,4.3,0,1.8,47.5,9.55
2092-02-09,4,0.6,2.6,44.8,9.32
2092-02-10,1.8,0.3,3.4,43.8,11.27
2092-02-11,-0.1,0,3.1,41.4,14.49
2092-02-12,1.3,0,1.2,45.2,14.38
2092-02-13,6.4,0.1,1.1,46,10.81
2092-02-14,8.4,0,0.9,46,12.19
2092-02-15,12.4,0,1.1,47.3,12.31
2092-02-16,16.3,7.7,1.2,62.8,3.91
2092-02-17,14.9,12.2,1.6,82.6,1.84
2092-02-18,16,10.9,1.3,79.9,2.30
2092-02-19,13.6,20.9,1.5,82,1.15
2092-02-20,7.7,1.5,2.8,64.3,7.71
2092-02-21,5,0.3,2,57,12.65
2092-02-22,7.1,0,1.4,59.9,13.00
2092-02-23,8,0,1.4,59.1,15.99
2092-02-24,8.9,0,2.9,54.7,17.83
2092-02-25,6.3,0,2.9,53.5,14.03
2092-02-26,7.8,0,0.9,52.2,18.86
2092-02-27,9.5,0.8,1,61,11.96
2092-02-28,12.5,2,1.2,70.3,7.48
2092-02-29,13.6,4.7,1.7,72.8,5.87
2092-03-01,13.3,2.5,2.8,65.5,8.28
2092-03-02,11.7,2,1.5,64.2,10.12
2092-03-03,11.4,0,1.4,50.9,17.48
2092-03-04,10.4,0,1.5,49.2,18.06
2092-03-05,10.4,0,0.8,54,15.87
2092-03-06,11.7,0.5,0.8,65.1,16.56
2092-03-07,11.7,0,1.4,62.5,16.10
2092-03-08,12.9,0.9,0.7,59.4,17.60
2092-03-09,14.7,0,0.8,63.1,19.44
2092-03-10,14.8,0,1,68.1,19.21
2092-03-11,17.2,0,2,55.9,17.14
2092-03-12,18.3,0,2,57.2,6.10
2092-03-13,19.9,8.6,4.4,70.2,8.51
2092-03-14,17.4,4.1,2.3,84,6.10
2092-03-15,14.9,0.5,2.3,63.2,7.94
2092-03-16,13.7,0,1.5,46.2,22.89
2092-03-17,15,0,1.5,55.5,16.68
2092-03-18,14.4,0,1.9,51.4,15.07
2092-03-19,13.4,0,1.4,48.1,16.22
2092-03-20,13.1,0,0.9,47.2,18.86
2092-03-21,15.4,0,0.7,49.2,14.61
2092-03-22,15.9,0.2,0.9,65.4,11.85
2092-03-23,15.8,0,1.4,60.4,18.40
2092-03-24,13.3,12.9,4,66,8.63
2092-03-25,12.3,0,2.3,62.5,8.28
2092-03-26,13.6,0,0.6,55.1,22.43
2092-03-27,15.7,0,1.2,60.4,22.77
2092-03-28,12.8,0.7,3,60.7,12.88
2092-03-29,10.5,0,1.7,36.1,22.20
2092-03-30,13.4,0,1,47.3,24.73
2092-03-31,15.1,0,0.7,57.3,19.67
2092-04-01,17.4,0,0.9,58,25.07
2092-04-02,18,0.1,0.9,62.9,27.49
2092-04-03,19.5,0,0.8,60.7,17.94
2092-04-04,20,0.1,1.7,68.3,16.79
2092-04-05,19.4,0.1,0.7,57.7,15.30
2092-04-06,20,0.7,2.8,71.7,12.08
2092-04-07,18.2,0,1.3,52.1,23.69
2092-04-08,18.9,0,1.2,43.8,22.54
2092-04-09,19.9,0,1.4,42.3,22.43
2092-04-10,21.6,0,1,50.2,23.00
2092-04-11,23.8,0,1.2,53.2,23.92
2092-04-12,24,0,1.2,53.5,20.70
2092-04-13,23.8,0,1.6,63,14.95
2092-04-14,17.9,0,4.3,39.3,9.20
2092-04-15,16,0,2.1,36.4,27.95
2092-04-16,19.3,0,1,37.4,16.79
2092-04-17,19.9,0,1.7,40.6,14.03
2092-04-18,20.1,0,2.2,45.9,16.56
2092-04-19,19.3,1,2.3,55,21.62
2092-04-20,21.4,0,1.6,54.1,26.34
2092-04-21,22.5,0,0.9,56.9,26.57
2092-04-22,19.4,0,1.7,47.7,8.74
2092-04-23,19.3,0.2,1.2,48.9,16.91
2092-04-24,19.9,0.1,1.3,59,14.84
2092-04-25,19,0,2.5,39.8,24.73
2092-04-26,19.8,0,2.2,46.9,24.27
2092-04-27,19.8,0,1.4,58.5,20.13
2092-04-28,22.1,0,1.8,50.4,23.58
2092-04-29,23.2,0,1.6,46.4,24.38
2092-04-30,24.7,0,1.2,53.2,26.11
2092-05-01,26.3,0.9,1.5,55.3,18.75
2092-05-02,21.6,21.4,3.3,70,5.87
2092-05-03,19.7,0,3.7,48.3,28.64
2092-05-04,20.2,0,2.6,46.6,36.69
2092-05-05,22.3,0,2.1,53.8,32.20
2092-05-06,22.6,1.2,2.7,58.8,23.58
2092-05-07,22.8,1,2.1,61.6,29.90
2092-05-08,25.4,0,1.9,56.8,22.66
2092-05-09,24.8,0,1.5,68.2,22.77
2092-05-10,25.8,0,0.9,59.1,25.19
2092-05-11,28.2,0.4,0.9,47.5,27.83
2092-05-12,24.5,19.7,2.6,73.4,2.65
2092-05-13,23.5,0,1.9,63.1,20.24
2092-05-14,24.9,0,1.2,45.2,25.99
2092-05-15,26,0,0.9,48.5,21.16
2092-05-16,25.6,0.7,1.8,56.1,25.42
2092-05-17,24.6,0.5,1.8,56.6,26.45
2092-05-18,25.5,1.8,1.4,52.2,26.45
2092-05-19,25.5,0.1,1.1,58.9,27.83
2092-05-20,26.5,0,0.8,58.1,26.91
2092-05-21,25.8,1,2.3,64.8,28.87
2092-05-22,25.9,2.9,1.9,63.8,18.52
2092-05-23,24.1,0.3,2.9,60,24.15
2092-05-24,22.4,1.2,3,63.8,28.41
2092-05-25,23.9,0.4,2,57.6,26.34
2092-05-26,24.9,0,2.2,50.9,33.01
2092-05-27,26.2,2.1,2.1,58.8,22.08
2092-05-28,21.7,21.4,2.4,83.6,11.04
2092-05-29,23.8,0,3.3,57.1,29.44
2092-05-30,23.9,0,1.4,47.2,31.97
2092-05-31,25.2,0,1,43.2,33.47
2092-06-01,26.2,0,1,46.8,28.18
2092-06-02,27.5,0,1.6,47.7,24.04
2092-06-03,28.6,0.2,2.8,54.4,23.12
2092-06-04,27.6,1.2,1.6,68.8,17.25
2092-06-05,26.3,43.5,2.7,79.3,8.86
2092-06-06,25.8,0,1.9,68.4,17.37
2092-06-07,26.2,0,2.6,67.5,24.96
2092-06-08,27.1,0,1.2,50.7,30.25
2092-06-09,29.9,0,2.6,50.2,30.25
2092-06-10,30.4,0,2,55.8,24.50
2092-06-11,27.9,12.3,2.4,65.2,8.51
2092-06-12,24.5,12.6,2.9,79.2,13.69
2092-06-13,23.9,2.6,2.6,84.7,11.39
2092-06-14,23.5,6.6,2.9,80.3,15.99
2092-06-15,25.6,0.5,1.8,64.6,25.07
2092-06-16,28,0,1.2,56.2,30.36
2092-06-17,29.5,0,0.9,53.3,24.73
2092-06-18,29.8,0.1,1,56.9,26.22
2092-06-19,29.6,0,1.8,64.2,21.85
2092-06-20,28.7,0.1,1.9,73.4,26.11
2092-06-21,30.5,0,1,74.8,27.72
2092-06-22,32.8,0,0.9,65.1,25.76
2092-06-23,32.6,8.2,1.7,62.9,26.80
2092-06-24,29.1,25.6,1.7,85.3,11.73
2092-06-25,30.1,5,1.5,74.4,23.58
2092-06-26,29.4,3.3,1.4,75.5,18.40
2092-06-27,30.3,0,1.3,69.4,20.24
2092-06-28,31.7,0.3,0.8,67.2,15.53
2092-06-29,28.8,71,1.9,82.2,10.12
2092-06-30,29.5,2.5,1.8,79.9,15.07
2092-07-01,31.3,1.6,0.9,74.1,16.33
2092-07-02,32.8,5,0.9,77.1,21.74
2092-07-03,33.7,3.4,0.9,68.4,20.36
2092-07-04,33.9,0.3,2,63,27.49
2092-07-05,33,0.5,2.6,66,25.19
2092-07-06,34.1,0,1.6,65,25.99
2092-07-07,34.2,0.8,1,73.8,22.66
2092-07-08,34.8,1.4,1,71.9,19.90
2092-07-09,35.5,4.8,1.2,72.7,20.36
2092-07-10,35.7,3.9,0.8,70.9,19.55
2092-07-11,34.2,1.3,0.9,79.3,22.89
2092-07-12,34.6,19.1,0.9,76.7,19.44
2092-07-13,35,11.3,1,71.2,18.63
2092-07-14,33.8,20.9,1.5,71.1,21.51
2092-07-15,34,15.6,1.4,67.5,22.77
2092-07-16,32.3,17.5,1.8,69.8,22.20
2092-07-17,31.1,1.6,2,72.2,22.66
2092-07-18,31.1,0.7,2.7,71.4,24.38
2092-07-19,31.2,29,4.6,73,25.99
2092-07-20,31.3,18.2,3,71.3,19.90
2092-07-21,31.8,1.9,2.4,63.9,26.11
2092-07-22,31.3,2.2,2,70.3,26.34
2092-07-23,32.4,41.9,0.8,70.9,19.55
2092-07-24,34,3.6,0.6,69.3,17.71
2092-07-25,34,0.8,1.2,72.3,18.75
2092-07-26,34.1,3.4,1.5,67.2,22.31
2092-07-27,34,11.6,1.5,69,18.86
2092-07-28,33.9,1.8,1.4,68.5,21.97
2092-07-29,34.5,2.4,1.3,69.1,22.43
2092-07-30,34.5,0.2,1.3,68.8,19.78
2092-07-31,35.1,1.9,1.6,66.8,18.98
2092-08-01,35.6,0.7,2.2,67.7,21.74
2092-08-02,35.6,3.6,1.8,70.1,17.48
2092-08-03,34.5,12,1.2,77.3,16.68
2092-08-04,33.9,12.9,1.9,77.5,17.83
2092-08-05,33.4,3.7,3.6,74,18.63
2092-08-06,31.9,9.1,4.1,79.5,13.00
2092-08-07,32,16.7,3.6,78.6,15.99
2092-08-08,33.7,11.1,2.4,79.5,13.57
2092-08-09,34,7.5,1.9,80.3,11.73
2092-08-10,34.7,3.9,1.2,77.6,16.79
2092-08-11,35.5,1,1,67.2,23.58
2092-08-12,35.9,1.2,1.1,66.4,25.53
2092-08-13,36.7,0.5,1.4,65.2,23.81
2092-08-14,35.1,0,2,70.2,19.21
2092-08-15,33.5,0.4,2.6,68.8,18.75
2092-08-16,32.8,0,3,65.3,24.27
2092-08-17,32.2,0,2.5,62.4,23.58
2092-08-18,32.3,4.1,1.8,67.8,19.21
2092-08-19,33,0.6,1.4,64.5,16.68
2092-08-20,33.1,1.8,1.4,60.4,16.45
2092-08-21,34.4,0,1.1,54,17.48
2092-08-22,34.9,1.3,1.3,60.5,19.09
2092-08-23,33.9,1.5,1.4,65.4,9.78
2092-08-24,32.7,0.8,2.1,66.5,11.50
2092-08-25,32.5,0.4,1.3,58,19.32
2092-08-26,33.5,0,1.1,54.5,18.98
2092-08-27,34.7,0.9,1.4,58.7,17.60
2092-08-28,34.5,0.1,1.5,59.9,16.10
2092-08-29,33.9,9.8,1.3,62.2,12.65
2092-08-30,32.4,3,2,65,17.25
2092-08-31,31.3,1.7,2.3,64.6,17.02
2092-09-01,31.1,0.4,1.8,62.9,20.01
2092-09-02,31.3,0,1.4,61.5,21.74
2092-09-03,31.4,0,1.2,58.3,17.37
2092-09-04,32.7,0,0.8,54,21.97
2092-09-05,32.3,0.1,1.3,57.5,9.09
2092-09-06,30.3,0.1,1.7,62.6,11.27
2092-09-07,31.4,0.6,1.4,58.6,22.77
2092-09-08,31.5,0,1.2,55,20.93
2092-09-09,30.6,0.7,1.1,62.6,20.47
2092-09-10,30.7,1.6,1.3,67.9,17.14
2092-09-11,28.8,18,1.1,74.1,8.63
2092-09-12,29,1,0.7,71,16.45
2092-09-13,29.6,2.2,0.7,67.1,26.22
2092-09-14,28.2,4.6,1.3,73.2,14.26
2092-09-15,29.6,0.2,1.2,68.3,19.67
2092-09-16,29.3,0.4,1.6,67.6,19.44
2092-09-17,29,4.4,1.8,70.5,17.25
2092-09-18,28.9,4.6,1.1,74.7,18.63
2092-09-19,28.8,0.4,1.1,68.5,18.17
2092-09-20,27.9,0.8,1.9,64,15.53
2092-09-21,26.3,2.2,1.9,66.2,16.45
2092-09-22,25.9,0,0.8,61.9,17.60
2092-09-23,26.7,0,1.1,63.3,15.76
2092-09-24,26.4,0,1.2,65.8,15.07
2092-09-25,26.6,0.1,0.8,62.7,15.07
2092-09-26,27.6,0,1.2,60.7,16.56
2092-09-27,27.1,0,1,61.6,12.65
2092-09-28,26.9,0,0.8,61.5,13.80
2092-09-29,27.1,0,0.8,63.3,17.02
2092-09-30,26.6,0.4,1.1,67.4,14.26
2092-10-01,26,0.1,1.1,71.9,10.01
2092-10-02,26,1.8,1.3,69.4,8.51
2092-10-03,25.6,0.4,1.1,67.4,13.57
2092-10-04,25.2,0.1,1.3,65.7,17.25
2092-10-05,25.8,1.4,2.5,62.1,11.62
2092-10-06,23.7,0,2.8,58.4,16.10
2092-10-07,23.8,0,1.9,65.3,15.87
2092-10-08,23.3,0,1.4,65.7,16.79
2092-10-09,23.7,0,0.6,61.9,16.56
2092-10-10,24.5,0,2.3,58.5,11.50
2092-10-11,21.3,0,2.9,53.7,13.57
2092-10-12,19.8,0,0.9,51.5,16.91
2092-10-13,20.3,0,0.6,58.2,18.63
2092-10-14,21.2,0,0.5,57.8,14.95
2092-10-15,21.9,1.1,0.9,67.2,13.92
2092-10-16,21.2,5.4,0.9,76.5,8.74
2092-10-17,20.5,14.2,1.1,76.8,8.40
2092-10-18,21.3,8.3,0.9,73.5,9.66
2092-10-19,23.2,0,0.7,73,16.10
2092-10-20,23.4,0,0.8,73.4,14.03
2092-10-21,23.4,3.6,1.5,72,7.94
2092-10-22,21.5,25.7,2.8,88.9,2.19
2092-10-23,18.2,0.2,2.8,74.8,7.59
2092-10-24,17,0,1.3,66.6,14.72
2092-10-25,19.5,1.1,0.8,76.5,11.04
2092-10-26,17.1,0,0.6,62.3,11.73
2092-10-27,18.2,0,0.8,66.1,17.02
2092-10-28,20.9,1.3,0.6,74.1,11.27
2092-10-29,20.1,0,0.7,72.5,12.65
2092-10-30,20.5,8.9,1,65.4,16.10
2092-10-31,20.6,11.9,1.3,81.6,5.29
2092-11-01,19,8.5,2.2,78.1,6.67
2092-11-02,18.7,0,0.8,71.6,9.20
2092-11-03,17.5,12.4,1.3,73.7,4.26
2092-11-04,16,5.9,2.4,76.8,7.48
2092-11-05,14.4,0,1.3,68.6,13.11
2092-11-06,16.8,0,0.8,69.9,11.50
2092-11-07,18.2,0,0.6,71.8,6.21
2092-11-08,19.1,3,0.8,77.1,5.41
2092-11-09,19.3,4.8,1.6,77.6,7.59
2092-11-10,19,2.4,0.7,79.6,5.87
2092-11-11,18.3,2.2,1.6,79.6,8.28
2092-11-12,17.4,0,0.6,66.4,10.70
2092-11-13,17.8,0,0.5,71.1,4.37
2092-11-14,18.7,4.7,1,69.7,4.49
2092-11-15,19.3,0.6,0.8,76.4,6.33
2092-11-16,18.2,2.6,0.8,84.2,3.45
2092-11-17,10.8,0,3.3,56.2,7.02
2092-11-18,6,0.3,1.6,47.6,11.04
2092-11-19,9.7,1.7,2.1,57.1,9.55
2092-11-20,7.1,0,1.3,54.8,11.96
2092-11-21,8.6,0,0.8,58.4,8.28
2092-11-22,12.8,0.2,0.8,68.2,9.20
2092-11-23,13.8,0.7,0.6,69.8,3.91
2092-11-24,12.7,0,0.8,63.3,6.67
2092-11-25,14.6,9.8,1.9,75.8,6.67
2092-11-26,9.4,0,2.2,64.1,7.25
2092-11-27,8.4,0.1,0.7,61,6.67
2092-11-28,9.6,0.3,0.7,60.9,6.10
2092-11-29,7.8,0,0.8,57.6,7.82
2092-11-30,11,0.6,0.9,70.4,9.09
2092-12-01,15.2,2.5,1.7,82.5,4.95
2092-12-02,9.2,0,3,48.1,9.09
2092-12-03,4.7,0,2.3,52,6.44
2092-12-04,2.6,0,2.1,46.6,12.54
2092-12-05,0.3,0,1.7,40.3,11.85
2092-12-06,0.1,0.1,0.7,44.6,10.47
2092-12-07,-0.5,0,2.3,51.1,8.97
2092-12-08,-2.9,0,1.7,55.4,10.58
2092-12-09,0.2,0,0.7,52.2,11.16
2092-12-10,5.9,0,0.7,58.7,8.28
2092-12-11,7.1,0,0.6,56.7,6.56
2092-12-12,8.2,0,0.7,64,11.27
2092-12-13,8,0,1.1,70.3,7.25
2092-12-14,4.1,0,1.7,49.2,8.05
2092-12-15,2.1,0,1.9,38.6,9.66
2092-12-16,2.2,0,0.8,41.1,6.90
2092-12-17,6.1,0.7,0.6,64.6,5.06
2092-12-18,5.5,0,0.9,65,4.49
2092-12-19,5.9,0,0.8,58.6,9.78
2092-12-20,7.8,0.1,0.9,61.3,8.40
2092-12-21,5.7,0,2.5,53.2,6.56
2092-12-22,3.2,0,1.6,50.3,7.94
2092-12-23,2.3,0,0.8,57.3,5.87
2092-12-24,2.3,0,0.7,51.7,7.13
2092-12-25,4.2,0,0.8,53.4,7.94
2092-12-26,3.9,0,1.2,46.4,6.21
2092-12-27,-0.2,0.1,2.4,36.5,8.28
2092-12-28,1.4,0,0.7,48.9,10.01
2092-12-29,7.1,0,0.6,74.4,7.48
2092-12-30,7.2,0,0.6,62.2,8.05
2092-12-31,6.3,0,0.9,64.2,9.20
2093-01-01,9.8,0,1.2,73.7,7.94
2093-01-02,7.5,0,3,69.8,7.36
2093-01-03,1.9,0,2.4,47.8,11.62
2093-01-04,1.5,0,0.6,39.3,11.39
2093-01-05,2.1,0.2,1.1,50.7,6.33
2093-01-06,1.5,0.4,0.5,46.3,10.81
2093-01-07,7.6,0.2,2.7,73.5,7.25
2093-01-08,6.5,0.1,1.3,66.1,5.52
2093-01-09,2.2,0,1.9,36,11.16
2093-01-10,3.8,0,0.4,40.3,10.12
2093-01-11,4.4,0,0.3,42.4,6.21
2093-01-12,6.7,0.3,0.6,53.6,8.40
2093-01-13,2.7,0.5,2.2,53.8,6.33
2093-01-14,-0.4,0,2.7,34.9,9.78
2093-01-15,-1.9,0.1,2.6,44.8,9.32
2093-01-16,-2.7,0,2.5,51.8,10.24
2093-01-17,-1.8,0,1.7,58.3,10.24
2093-01-18,-1.2,0.1,1.9,61.6,9.66
2093-01-19,-0.9,0,1.1,48.4,10.93
2093-01-20,-1.4,0,1.8,50.7,9.55
2093-01-21,-2.6,0,0.7,47.4,9.55
2093-01-22,2.3,1.1,0.6,51.6,8.51
2093-01-23,3.5,1.8,1.1,72.5,5.18
2093-01-24,1.3,0,1.3,43.9,12.77
2093-01-25,1.9,3.8,1,40.4,6.56
2093-01-26,2.3,2.1,2,68.4,4.26
2093-01-27,0.5,2,3.3,62.6,6.33
2093-01-28,-3.7,0,3.2,47.1,12.42
2093-01-29,1,0,0.3,54,9.55
2093-01-30,6.6,2.2,2.8,70.1,2.42
2093-01-31,4.2,0.4,1.8,58.3,8.97
2093-02-01,3.6,0.1,1.2,64.6,11.16
2093-02-02,3.3,0,0.7,57.7,10.58
2093-02-03,3.2,0.2,1.6,56.9,7.48
2093-02-04,2.3,0,1.8,65.8,11.04
2093-02-05,3.9,0,0.5,60.7,13.34
2093-02-06,8.3,4.6,1.1,71.3,8.86
2093-02-07,9.9,23.7,2.1,81.6,5.18
2093-02-08,6.7,0.6,2.6,72,5.29
2093-02-09,2.6,0.3,3.8,67.2,10.24
2093-02-10,0.8,0.4,3.7,69.8,9.66
2093-02-11,1.5,0.2,3.4,61.3,8.74
2093-02-12,1.8,0,1.8,57.6,11.27
2093-02-13,4.6,0.1,1.1,56.1,12.42
2093-02-14,5.4,0,1,55.3,9.89
2093-02-15,4.6,0,2,49.6,14.26
2093-02-16,3,0,1.3,56.6,10.81
2093-02-17,4.3,0.2,0.6,57.4,12.65
2093-02-18,4,0.8,0.9,56.2,4.60
2093-02-19,2.5,0,1.4,49,12.19
2093-02-20,1.9,0.2,2,45.5,13.00
2093-02-21,2.6,0.1,1.4,52.8,15.76
2093-02-22,6.1,0,1.3,69,13.57
2093-02-23,8.3,0,0.6,70.1,15.87
2093-02-24,10.7,0.4,0.4,69.9,12.88
2093-02-25,10.9,0.4,0.5,79,5.64
2093-02-26,10.1,0.4,0.5,71.5,13.11
2093-02-27,10,0.7,0.3,73.8,7.36
2093-02-28,10.2,0,0.8,67.8,5.75
2093-03-01,7.7,0,1.2,56.4,9.66
2093-03-02,8.7,0,0.9,53.5,17.83
2093-03-03,12.7,3.4,1.1,61.4,15.07
2093-03-04,14.8,12.7,2.4,76.6,5.75
2093-03-05,13,7.3,2.5,87.3,3.80
2093-03-06,5.5,0,4.5,64.4,17.02
2093-03-07,4,0,3,49.9,21.16
2093-03-08,7.2,0,0.7,53,19.78
2093-03-09,11.6,0,0.6,56.2,15.64
2093-03-10,11,0,1.7,63.6,12.31
2093-03-11,9.1,0,2.2,52.6,18.86
2093-03-12,10.7,0.1,2.1,53.5,13.92
2093-03-13,11.6,0,2.6,60.1,15.87
2093-03-14,13.5,0.5,1.9,57.2,20.47
2093-03-15,14,5.6,1.5,76.7,5.75
2093-03-16,11.7,1,0.9,67.5,7.48
2093-03-17,10.1,2.1,2.3,66.7,6.90
2093-03-18,6.3,0.1,3.9,48.8,11.96
2093-03-19,7.1,0,1.7,44,18.29
2093-03-20,10,0,1.2,50.7,18.63
2093-03-21,12.8,4.6,1.3,60.7,8.40
2093-03-22,16.2,2.9,1.4,76.6,9.66
2093-03-23,15.4,0.6,3.4,70.9,13.11
2093-03-24,10.2,0,2,48.1,23.23
2093-03-25,10.9,0,1.4,45.5,15.76
2093-03-26,10.6,0,1.3,48.9,14.49
2093-03-27,12.2,0.4,0.9,49.3,16.79
2093-03-28,9.7,0.2,2.2,47.5,17.48
2093-03-29,8.5,0,1.6,48.4,15.76
2093-03-30,10,0,0.6,53,23.35
2093-03-31,12.6,1,1.2,55.1,20.01
2093-04-01,15.3,3.5,2.3,57,21.28
2093-04-02,15.2,16.5,2.3,87.5,8.86
2093-04-03,15.5,0,1.3,63.8,14.72
2093-04-04,15.7,0,0.7,60.9,10.35
2093-04-05,18.3,3.1,0.4,58.1,14.15
2093-04-06,16.2,5.7,3.8,79.6,0.69
2093-04-07,14.7,3.1,3.2,83.9,1.84
2093-04-08,14,0,0.7,68.1,8.40
2093-04-09,14.9,0,1.2,58.6,21.97
2093-04-10,16.3,0,1.4,63.6,24.04
2093-04-11,18.2,0.4,1,58.7,22.08
2093-04-12,16.3,8.8,1,69.7,7.82
2093-04-13,17.8,0,0.8,55.4,23.23
2093-04-14,18.5,1.6,0.7,61.1,5.06
2093-04-15,18.8,0.7,0.9,67.1,12.54
2093-04-16,20.7,0,1.1,61.2,14.72
2093-04-17,19.1,0,2.3,65.1,19.55
2093-04-18,20.3,0,0.9,63,19.44
2093-04-19,22,0,0.9,59,27.03
2093-04-20,21.7,3.1,3.5,59.9,20.70
