년-월-일,평균기온,강수량,풍속,상대습도,일사량
2090-05-21,29.8,0.1,1.1,48.6,26.35
2090-05-22,30.3,0,2.3,52.5,18.62
2090-05-23,28.6,0,1.6,45.3,18.02
2090-05-24,28.1,0.2,1.4,68.3,21.34
2090-05-25,28.8,0,2.6,61.1,16.15
2090-05-26,27.1,0.1,2.8,68.1,14.88
2090-05-27,26.4,2.7,1.8,73.1,14.03
2090-05-28,26.9,0.8,1,67.1,18.28
2090-05-29,27.6,1.8,0.6,64.7,16.83
2090-05-30,26.1,3.9,1.1,70.6,15.98
2090-05-31,25.8,3.1,0.9,62.1,18.11
2090-06-01,26.4,2.7,1.3,61.2,16.92
2090-06-02,28.1,0.8,1.3,55.2,17.09
2090-06-03,29.4,0,1.1,50.3,19.89
2090-06-04,31.1,0,2,55.5,19.98
2090-06-05,30.7,0,1.7,59.1,19.04
2090-06-06,30.8,0,1.4,52.5,17.68
2090-06-07,31.5,0,1.1,51.6,14.11
2090-06-08,32.2,0.3,0.5,50.6,18.87
2090-06-09,32.7,0.4,0.6,57.3,21.00
2090-06-10,33.3,0.1,0.7,53,18.79
2090-06-11,33.1,11.3,1.5,54.8,12.84
2090-06-12,31,2.3,1.1,62.2,17.09
2090-06-13,29.7,13.2,2.2,74.3,7.40
2090-06-14,27.3,4.2,2.8,80.4,4.08
2090-06-15,28.6,8,2.7,72.4,14.54
2090-06-16,29.5,3.7,2.3,67.6,16.49
2090-06-17,30.1,0,1.1,69.3,13.35
2090-06-18,31.3,0.4,1.2,68.7,15.98
2090-06-19,31.1,0.4,1.4,73.3,15.13
2090-06-20,30.9,0,1,70.1,16.07
2090-06-21,32.1,3.4,0.6,68.3,19.38
2090-06-22,32.9,0.1,0.8,62.5,18.02
2090-06-23,31.8,3.3,0.9,63.3,16.92
2090-06-24,28.9,16.9,2.4,76.3,13.69
2090-06-25,28.8,0.6,1.5,73,19.13
2090-06-26,31,0,1.3,64.5,16.49
2090-06-27,32.1,0.4,0.9,65.1,12.92
2090-06-28,31.9,10.9,1.2,67.1,10.88
2090-06-29,32.3,4.3,1.4,66.8,17.09
2090-06-30,33.7,0.1,1.3,62.9,17.00
2090-07-01,35.2,1,0.8,60.2,16.49
2090-07-02,35.7,2.9,0.9,61.4,15.90
2090-07-03,34.8,0.5,1.9,61,14.45
2090-07-04,34.3,0.3,2.7,62.2,15.81
2090-07-05,33.3,1.3,3.9,64.1,12.58
2090-07-06,29.9,56,4.4,84.4,6.55
2090-07-07,29.9,21.5,3.5,87.3,10.20
2090-07-08,28.3,35.9,3.8,87,7.82
2090-07-09,28.4,3.9,2.3,83.4,10.46
2090-07-10,30.7,0.5,1.9,75.4,12.58
2090-07-11,32.8,0,0.9,78.7,20.06
2090-07-12,34.7,5.6,0.5,74.2,14.96
2090-07-13,35.7,0.7,1.1,68.8,16.49
2090-07-14,35.7,6.4,1.9,72.3,18.45
2090-07-15,35,8.9,2.3,72.9,16.41
2090-07-16,34.1,9.4,2.5,70.7,16.15
2090-07-17,34,4.8,2,63.3,18.45
2090-07-18,32.7,0,1.8,64.4,22.78
2090-07-19,33,0.8,1.3,69,23.72
2090-07-20,34.3,0.2,1.5,62.1,20.15
2090-07-21,34.9,0,1.6,63.2,18.36
2090-07-22,32.2,35.4,1.9,81.2,9.52
2090-07-23,31.5,29,2.5,82,7.57
2090-07-24,29.7,93.7,3.5,86.4,7.40
2090-07-25,31,14,3.1,79.3,9.95
2090-07-26,32.1,16.9,2.4,77,10.80
2090-07-27,32.1,17.8,1.8,78.8,11.31
2090-07-28,31.8,3.9,1.8,76.1,16.49
2090-07-29,31.8,3.9,2.6,73.7,17.09
2090-07-30,31.4,9.9,2.9,75.9,16.07
2090-07-31,31.9,1.2,2.5,73.8,13.09
2090-08-01,32.6,0.4,2.9,71.7,14.71
2090-08-02,32.7,1.2,4,74.4,10.88
2090-08-03,32.7,22.1,4.8,80.3,8.59
2090-08-04,35.6,2.2,3.3,71.8,14.88
2090-08-05,35.7,0,4.1,66.5,19.13
2090-08-06,33.6,11.6,5.3,74,12.16
2090-08-07,32.6,12.9,3.1,78.7,9.52
2090-08-08,32.1,0,2.4,70.5,13.94
2090-08-09,32.1,0,2.3,66.2,16.07
2090-08-10,32.2,0,1.9,66.8,15.90
2090-08-11,32.1,0,1.9,61.8,19.13
2090-08-12,32.7,0,1.3,63.8,19.89
2090-08-13,33.9,14.7,1.1,68.1,18.02
2090-08-14,33.4,6.5,0.8,78.9,10.03
2090-08-15,34.2,2.5,0.8,78.3,10.71
2090-08-16,34.9,19.9,0.8,79.4,12.67
2090-08-17,34.5,9.5,1,75,13.09
2090-08-18,35.1,0.4,1.4,71.3,15.30
2090-08-19,33.8,10.1,1.6,77.6,9.61
2090-08-20,34,16.7,0.8,73.7,10.80
2090-08-21,34.6,4.3,1.1,71.7,10.88
2090-08-22,35.3,0,1,66.4,18.36
2090-08-23,34.8,0.1,1.7,66,15.56
2090-08-24,34.1,2.2,2.2,69.9,10.54
2090-08-25,34.2,2.1,2.4,73.5,12.16
2090-08-26,33.9,7.6,2.3,78.6,10.12
2090-08-27,35,9.6,2,75.2,11.39
2090-08-28,34.7,7.8,2.3,79.3,7.91
2090-08-29,34.4,9.4,2.8,82.6,8.16
2090-08-30,33.4,0.2,2.4,72.3,13.26
2090-08-31,33.7,0,1.6,68,15.81
2090-09-01,34.3,0,1.4,66.3,19.55
2090-09-02,34.6,7.1,1.2,65.4,16.41
2090-09-03,33.1,24.3,1.3,75.2,8.42
2090-09-04,32.3,20.3,1,82.2,9.52
2090-09-05,31.9,7.9,1.7,77.4,7.99
2090-09-06,30.8,1.6,1.6,73.4,10.97
2090-09-07,31,0.6,1,70.2,15.05
2090-09-08,32.1,0,0.8,66.6,16.07
2090-09-09,31.5,13.1,0.7,72.8,12.58
2090-09-10,31.4,31.1,0.5,79.6,9.95
2090-09-11,30.4,13.3,0.4,81.1,9.44
2090-09-12,30.4,0,0.7,70.1,14.79
2090-09-13,30.6,1.5,0.4,66.4,20.57
2090-09-14,30.4,1.4,0.4,70,11.82
2090-09-15,30.6,5.2,0.8,73.1,11.73
2090-09-16,28.9,24.6,0.9,75.3,11.22
2090-09-17,29.8,9.9,2,68.8,15.47
2090-09-18,28.2,9.4,2,70.3,15.98
2090-09-19,28.1,2,1.9,63.8,13.43
2090-09-20,27.5,5.1,1.1,67.1,9.69
2090-09-21,27.1,46.4,2.3,77.4,3.40
2090-09-22,26.8,45.1,1,86,2.64
2090-09-23,27.4,12.7,0.7,82.3,4.85
2090-09-24,27.2,10.4,1.4,83.1,7.65
2090-09-25,27.1,13.3,1.8,80.3,7.82
2090-09-26,26.9,19.3,2,78.9,7.31
2090-09-27,26.3,1,1.1,76.9,3.74
2090-09-28,25.8,9.8,1.6,73.5,5.10
2090-09-29,25.4,46,1.9,84.6,1.96
2090-09-30,25.4,42.5,2.7,91.7,2.30
2090-10-01,23.3,0,2.9,77.5,6.04
2090-10-02,21.7,0,2.5,70.4,6.63
2090-10-03,22.4,0.1,1.1,64.9,9.44
2090-10-04,20.5,0,0.8,72.4,6.72
2090-10-05,23,0,0.8,66.9,10.71
2090-10-06,24,0,0.7,67.2,13.43
2090-10-07,25.4,0,0.7,70.7,11.14
2090-10-08,25.1,0,1.1,68.8,8.84
2090-10-09,23.3,7.3,1,75.3,5.87
2090-10-10,24.4,0,0.8,80.4,5.78
2090-10-11,24.1,1.6,0.9,81.3,7.23
2090-10-12,22,0,1.5,67.9,11.22
2090-10-13,18.9,0,2.4,55.7,13.77
2090-10-14,17.6,0,0.8,49.8,13.86
2090-10-15,19.8,0.5,1.1,64,10.71
2090-10-16,21.1,0.1,1.4,61.2,10.54
2090-10-17,19.9,0,0.6,59.5,11.90
2090-10-18,22,0,0.2,65.8,10.12
2090-10-19,24,0.5,0.4,74.6,7.31
2090-10-20,23.8,0.5,0.9,77.9,6.29
2090-10-21,23.1,3.5,0.6,78.5,6.29
2090-10-22,22.1,0,0.9,71.3,10.12
2090-10-23,21.5,0,0.6,72.3,7.06
2090-10-24,22.9,0,0.8,68.5,9.78
2090-10-25,23.4,0,0.7,74.5,9.95
2090-10-26,21.8,4.9,1.1,79.2,3.23
2090-10-27,17.7,0,1.6,45.6,12.75
2090-10-28,18.2,0,1.2,50.2,8.42
2090-10-29,16.2,0,1.5,50.5,7.99
2090-10-30,15.8,0,0.4,42,13.18
2090-10-31,19.3,0.5,0.5,66.7,8.42
2090-11-01,20.2,0.7,0.9,67.3,8.67
2090-11-02,19.1,0.3,1.5,72.5,6.89
2090-11-03,15.7,0,0.9,46.2,10.20
2090-11-04,17.6,0,0.2,59.2,10.63
2090-11-05,19,0.1,0.2,68.9,10.97
2090-11-06,20.3,0.2,0.1,76.8,8.33
2090-11-07,20.7,10,0.5,79.1,3.49
2090-11-08,21.9,6.7,1.2,83.1,5.10
2090-11-09,21.5,5.8,1.1,76.8,7.99
2090-11-10,18.9,6.4,3.1,75,3.49
2090-11-11,13.7,0,2.5,54.2,8.25
2090-11-12,12.5,0,1.6,48.7,8.76
2090-11-13,13.6,0,0.5,56.3,5.44
2090-11-14,14.4,0,0.2,63.3,8.42
2090-11-15,16.3,1,1.2,68.2,8.08
2090-11-16,13.7,0,0.3,62.3,7.65
2090-11-17,15.9,0.3,1.2,75.3,5.87
2090-11-18,13.3,0.4,1.5,67,6.72
2090-11-19,12.5,0,1.1,50.3,9.01
2090-11-20,11.6,0,0.1,46.6,9.44
2090-11-21,15.1,0,0.6,59.2,6.80
2090-11-22,17.8,0.2,0.2,74.1,6.29
2090-11-23,19,0.3,0.1,73.1,5.61
2090-11-24,17.6,0.1,1.2,67.2,2.89
2090-11-25,9.7,0,2.7,47.9,5.87
2090-11-26,9.1,0,0.6,45.9,7.14
2090-11-27,10.8,0,1.1,48.5,5.78
2090-11-28,13.2,2.4,0.9,62,2.21
2090-11-29,12.7,11,2.9,80.6,0.77
2090-11-30,4.1,0,4.8,60,7.14
2090-12-01,2.9,0,1.6,56.5,7.99
2090-12-02,6.8,0,0.4,63.3,5.53
2090-12-03,8.4,0,0.5,66.9,4.76
2090-12-04,11.8,4.1,2.8,75.4,5.70
2090-12-05,-0.5,0,5.4,36.1,8.84
2090-12-06,-4,0,2.5,41.6,9.18
2090-12-07,0.6,0,0.5,63.9,7.31
2090-12-08,5.1,0,1.4,66.6,7.31
2090-12-09,1.9,0,1.8,41.6,7.06
2090-12-10,0.7,0,2.1,40.2,6.21
2090-12-11,0.6,0,2.1,41.7,6.97
2090-12-12,-0.2,0,2.9,42.5,8.42
2090-12-13,-2.4,0,3.4,41.9,8.25
2090-12-14,-3.7,0,2.7,43,7.14
2090-12-15,-3.3,0,2,41.6,7.91
2090-12-16,-2.9,0,0.8,39.9,8.67
2090-12-17,1.3,0.1,0.3,55.6,7.14
2090-12-18,2.8,0.1,0.5,63.2,4.68
2090-12-19,0.9,0,2.2,45.4,6.89
2090-12-20,2.9,0,0.6,55.2,7.65
2090-12-21,3.2,0,2.5,52.8,5.19
2090-12-22,1.2,0,0.9,51,6.80
2090-12-23,4.5,0,0.6,69.9,4.34
2090-12-24,6,0.1,0.5,80.3,2.64
2090-12-25,3.8,0,2.3,45.1,6.21
2090-12-26,0.6,0,1.5,34.8,4.85
2090-12-27,0.4,0,0.5,34.2,7.06
2090-12-28,0.3,0,3.1,45.1,6.12
2090-12-29,0.3,0,0.9,54.5,7.23
2090-12-30,2.1,0,1,54.2,6.29
2090-12-31,0.9,0,0.8,53.8,7.40
2091-01-01,3.3,0,0.3,56.4,7.40
2091-01-02,5.1,0,0.4,60.8,8.16
2091-01-03,5.2,0,0.2,61.7,6.89
2091-01-04,6,0,0.2,66.4,7.40
2091-01-05,5.5,0,0.2,72,6.80
2091-01-06,4.2,0.1,1.9,70.1,3.57
2091-01-07,1.7,0,1.1,54,7.57
2091-01-08,5.5,0,1,65.9,7.31
2091-01-09,5.4,0,1.2,54.2,7.57
2091-01-10,3.6,0,0.4,46.9,7.91
2091-01-11,4.7,0,0.5,64.1,7.65
2091-01-12,8.7,1.3,2.3,70.5,4.42
2091-01-13,4.1,0.5,4.9,53,6.55
2091-01-14,0.3,0,3.2,46.2,7.82
2091-01-15,0.4,0,1,48.7,8.16
2091-01-16,4.1,0,0.8,67.4,5.95
2091-01-17,7.7,0,0.3,74.7,7.48
2091-01-18,10.3,0,1,81.2,4.34
2091-01-19,7.9,0,1.2,70.4,6.29
2091-01-20,2.9,0,3.2,46.7,7.74
2091-01-21,-0.1,0.2,0.8,49.5,6.72
2091-01-22,2.7,2,1.2,69.8,2.81
2091-01-23,4.4,0,0.4,56.2,8.67
2091-01-24,8.7,0,1.8,72.7,3.91
2091-01-25,3,0.1,1.9,46.5,7.06
2091-01-26,1.8,0,1.3,42.1,9.95
2091-01-27,7.1,0.9,0.6,50,8.25
2091-01-28,11.3,2.7,1.4,76.4,1.62
2091-01-29,10,0,1.3,52.8,6.21
2091-01-30,7.4,0,1,48.2,4.51
2091-01-31,5.6,2.2,2.1,49.9,4.17
2091-02-01,4,6.4,2.7,49.3,4.68
2091-02-02,2.3,0,1.8,55.5,7.99
2091-02-03,4.9,0,0.9,72.1,5.78
2091-02-04,8.8,2.6,0.6,73.1,4.42
2091-02-05,5.6,0,2.2,46.8,8.16
2091-02-06,2.7,0,2.1,45.5,10.71
2091-02-07,1.7,0,2.1,49,9.61
2091-02-08,2.3,0.1,2.3,51.8,5.61
2091-02-09,2.7,1.7,3.5,56.7,8.16
2091-02-10,2,0.1,4.2,50,5.61
2091-02-11,-1.1,0,5.1,42.1,10.20
2091-02-12,-2.6,0,2.4,44.2,11.99
2091-02-13,5.2,0.2,1.3,61.1,8.33
2091-02-14,8.9,0,3.6,56.2,6.63
2091-02-15,5.9,0,2.3,45.9,9.86
2091-02-16,8,0.5,1.9,57,7.57
2091-02-17,10.8,0.2,2.1,63.8,8.84
2091-02-18,11.5,5.5,1.6,72.8,3.57
2091-02-19,8,0,1.2,48,8.84
2091-02-20,8.9,0,0.6,49,9.35
2091-02-21,9.7,0,1,56.6,11.65
2091-02-22,11.2,0,0.7,76.4,7.23
2091-02-23,11.8,1.2,1.6,74.6,7.65
2091-02-24,12.3,0,2.5,66.8,9.01
2091-02-25,9,0.1,4.9,55.6,5.78
2091-02-26,6.7,0,4,48.7,9.61
2091-02-27,7.2,0,2.1,54.1,12.67
2091-02-28,11,0.2,0.7,57,9.44
2091-03-01,5.2,0.6,4.1,67,5.27
2091-03-02,1.4,0,4.9,46.6,11.82
2091-03-03,1.6,0,3.8,45.3,11.90
2091-03-04,3.2,0,3.1,50.3,10.80
2091-03-05,4.9,0.8,1.8,59.5,7.74
2091-03-06,10,0.1,3.4,58.8,12.92
2091-03-07,12.6,0,3.7,66.9,10.63
2091-03-08,9.8,0.7,2.4,53.8,10.54
2091-03-09,8.6,0,3.4,45.2,13.69
2091-03-10,7.6,0,2.5,40,15.39
2091-03-11,9.1,0.5,1,36.7,11.14
2091-03-12,9.2,0.1,2.6,52.1,7.06
2091-03-13,10.3,0.4,2,58.2,12.24
2091-03-14,8.9,0.1,3.1,47.5,15.47
2091-03-15,8.7,0,1.5,46.1,10.63
2091-03-16,13.6,6.4,2.1,54,11.82
2091-03-17,12.6,0.8,3.3,63.9,11.22
2091-03-18,11.4,0.1,1.6,52.1,9.78
2091-03-19,12.5,0,0.7,46.5,12.84
2091-03-20,15,0,0.5,47.8,13.77
2091-03-21,16.7,0.6,1.7,59,10.63
2091-03-22,15.1,5.4,4,63.7,8.42
2091-03-23,12.5,20.5,4.4,77.2,1.45
2091-03-24,9.5,5.9,3,63.8,12.33
2091-03-25,7.7,0,2.9,51.9,13.01
2091-03-26,6.2,0,2.2,44.9,11.31
2091-03-27,6.5,0,2,41.6,18.28
2091-03-28,7.2,0,1.6,44.2,19.04
2091-03-29,10.9,0,0.4,50.9,16.92
2091-03-30,14.7,0.7,0.2,64.5,15.81
2091-03-31,15.9,8.4,0.8,74.1,7.14
2091-04-01,17,18.8,2,80.9,3.74
2091-04-02,17.2,48.1,2.4,91,3.57
2091-04-03,15.4,1.3,2.3,77.6,2.98
2091-04-04,15.8,0,0.7,62.8,12.50
2091-04-05,17.9,3.6,2.4,68.4,11.14
2091-04-06,16,7.8,2.7,82.1,0.68
2091-04-07,13.3,0,2.6,64.1,10.46
2091-04-08,14.5,5.5,3.5,52.9,13.94
2091-04-09,14.5,0.3,2.6,68,6.04
2091-04-10,16,4.6,2.3,79,3.32
2091-04-11,15.5,0.3,2.4,74.6,4.93
2091-04-12,16.2,1.4,2.4,60.2,12.58
2091-04-13,15,0.3,2.8,66,5.44
2091-04-14,15.7,0,3.5,61.9,4.00
2091-04-15,14.6,0.6,1.2,72.9,5.27
2091-04-16,16.5,0.1,2.5,58.9,13.18
2091-04-17,18.8,0,2.9,66.8,15.64
2091-04-18,20.2,0.6,3.9,60.2,15.22
2091-04-19,21.2,9.5,2.5,82,8.59
2091-04-20,20.6,1.3,2.4,71.7,11.82
2091-04-21,18.1,0.3,2.1,70.1,12.84
2091-04-22,19.6,0,2,53.6,13.18
2091-04-23,18.2,0,1.7,46.4,9.10
2091-04-24,18.9,0,1.6,41.7,13.69
2091-04-25,18.6,0.1,2.4,46.2,17.00
2091-04-26,15.8,6.9,3.7,61.5,6.04
2091-04-27,14.1,0.4,3.3,69.1,5.44
2091-04-28,17.4,0,2,59.6,17.26
2091-04-29,18.3,0,1.6,55.3,17.85
2091-04-30,22.5,2.8,1.3,59,16.24
2091-05-01,22.3,11.6,1.5,81.4,6.89
2091-05-02,20.1,0,2.8,67.4,14.45
2091-05-03,20.3,0,1.6,67.6,18.87
2091-05-04,21.8,0,0.9,56.4,26.27
2091-05-05,22.8,0,0.4,50.1,24.65
2091-05-06,22.6,0,0.7,50.6,19.13
2091-05-07,25.4,26.9,1,57.5,20.57
2091-05-08,22.5,49.4,2.7,84.3,1.53
2091-05-09,19.4,0,3.1,67.5,14.96
2091-05-10,22.1,5.9,1.3,69.6,17.26
2091-05-11,25,15.2,3,88.3,7.14
2091-05-12,22.3,47.4,2.2,95.9,0.43
2091-05-13,18.3,2.9,1.5,79.8,3.74
2091-05-14,21,0,0.8,57.3,19.81
2091-05-15,23,0.1,1.2,62,14.88
2091-05-16,22.3,5.7,1.7,76.1,12.41
2091-05-17,21.9,0.2,0.9,67,18.11
2091-05-18,23,0.4,1,66.6,18.96
2091-05-19,24.6,0.9,0.3,69.3,18.53
2091-05-20,27.5,0.6,0.3,69,17.51
2091-05-21,28,2.4,0.6,68.9,18.45
2091-05-22,30.4,0,2.1,61.8,12.33
2091-05-23,28.6,6.2,3.9,67.7,10.54
2091-05-24,26.5,36.1,3.2,85.6,8.08
2091-05-25,23.3,2.9,2.6,87.8,6.80
2091-05-26,22.7,2.1,4.2,71.4,17.77
2091-05-27,20.8,5,3,78.3,11.14
2091-05-28,22.4,1.1,1.3,70,19.98
2091-05-29,23.1,0,0.8,68.7,19.89
2091-05-30,22.9,0,0.9,59.8,22.27
2091-05-31,23.4,0.7,1.2,58.7,19.89
2091-06-01,23.8,1.5,1.2,65,16.66
2091-06-02,25.3,1.1,1.4,65.4,15.13
2091-06-03,24.4,0.8,1.1,63.4,17.00
2091-06-04,24.5,1.6,1.7,69.1,17.17
2091-06-05,23.9,0.5,1.1,74.5,11.82
2091-06-06,24.8,0,1.6,69.8,15.47
2091-06-07,26.5,0,1.1,67.6,17.26
2091-06-08,27.4,0.1,0.7,66.7,19.72
2091-06-09,28.4,0,0.7,64.8,21.00
2091-06-10,28.4,0.2,1.1,59.7,19.30
2091-06-11,28.2,0,1.3,52.3,17.68
2091-06-12,28.3,0,0.8,57.2,21.51
2091-06-13,27.1,2.4,2.7,72,12.67
2091-06-14,26.2,3.4,3.3,68.7,14.62
2091-06-15,26.9,1,2.3,66.5,15.39
2091-06-16,27.6,0.1,1.5,64.1,17.60
2091-06-17,28.4,0,1.4,62.4,13.77
2091-06-18,30.9,2.2,1.4,59.6,17.43
2091-06-19,30,4.2,2,69.6,12.16
2091-06-20,28.2,19,4.5,77.4,8.59
2091-06-21,27,14.7,4.8,85.6,10.29
2091-06-22,27.9,5.8,3.4,79,14.79
2091-06-23,28.1,0.2,2.6,77.3,23.38
2091-06-24,28.5,0.5,1.6,74.5,21.76
2091-06-25,30,0.1,1.5,70.5,23.46
2091-06-26,30.4,21.6,0.9,77.5,15.30
2091-06-27,28.9,5.8,0.7,82.7,12.07
2091-06-28,30.1,0,0.9,75.8,12.16
2091-06-29,29.4,16.7,1.8,78.1,13.43
2091-06-30,30.3,0.7,1.7,74,16.07
2091-07-01,30.5,6.1,1.2,75,15.30
2091-07-02,30.6,4.6,1,78.2,15.73
2091-07-03,31,2.8,0.3,78.2,12.67
2091-07-04,30.5,4.6,0.4,77.2,15.47
2091-07-05,31.3,4.2,0.6,75.7,16.66
2091-07-06,32.3,1.6,0.5,70.6,17.94
2091-07-07,29.8,27.8,2.1,79.2,11.48
2091-07-08,28.4,19.1,3.1,80.7,5.95
2091-07-09,30.2,16.5,1.5,78.8,13.43
2091-07-10,31.1,2,1.5,72.1,14.62
2091-07-11,31.8,1.1,1.3,72.5,19.47
2091-07-12,32.9,10.3,0.8,71,17.26
2091-07-13,34.6,3.6,0.4,64.8,16.58
2091-07-14,34.8,1.9,1.1,63.3,17.77
2091-07-15,35.4,3.4,1.2,65,16.24
2091-07-16,34.8,5.6,0.8,65.8,15.64
2091-07-17,34.4,0,1.1,64.8,19.38
2091-07-18,34.5,0,0.9,65.9,21.93
2091-07-19,35.4,0.2,1.1,65.9,23.72
2091-07-20,35.1,19.6,1.9,69.5,17.34
2091-07-21,33.3,0.6,2.2,76.3,13.01
2091-07-22,32.7,2.6,3,68.9,18.45
2091-07-23,32.2,0.1,1.8,62.8,13.86
2091-07-24,31.7,1.3,1.2,65.4,11.99
2091-07-25,31.3,0.3,1.9,67,14.88
2091-07-26,30.3,0.7,2.3,66.7,17.09
2091-07-27,30.3,4.8,2.7,69.2,15.47
2091-07-28,29.7,54.8,3.6,77,11.82
2091-07-29,31.2,56.5,3.1,85.8,8.76
2091-07-30,33.2,20.7,1.4,86.3,8.76
2091-07-31,33.4,21.9,1,83.8,7.91
2091-08-01,34,18,0.8,83.2,11.05
2091-08-02,34.7,0.9,0.6,76.9,13.60
2091-08-03,34.9,0.2,0.7,72.6,16.49
2091-08-04,34.3,3.7,1.1,76.3,14.88
2091-08-05,34.4,0.6,1.8,72.6,17.17
2091-08-06,32.7,21.7,1.6,83,9.69
2091-08-07,33.2,10.4,1.2,79.8,13.60
2091-08-08,35.1,2.5,0.8,73.4,17.00
2091-08-09,36.7,0.3,0.6,68.3,14.62
2091-08-10,35,14.1,2,76.8,10.71
2091-08-11,34.6,20.2,2.5,77.2,14.62
2091-08-12,33.9,6.4,1.4,77.7,15.05
2091-08-13,36,0.5,0.8,72.8,18.11
2091-08-14,37.3,1.5,0.7,66,15.56
2091-08-15,37.2,4.6,0.5,69.2,12.75
2091-08-16,36.7,0.8,2,69.4,14.71
2091-08-17,34.4,3.8,3.6,76.3,11.22
2091-08-18,32.8,40.4,4,86.1,5.53
2091-08-19,31,4.7,3.6,77.8,8.93
2091-08-20,29.6,1,2,64.6,13.43
2091-08-21,31.6,3.8,1.4,67.6,12.07
2091-08-22,31.2,1.8,2.4,73.3,12.41
2091-08-23,30.1,0.1,3.1,66.8,12.67
2091-08-24,29.4,0,2.9,68.6,11.14
2091-08-25,30.2,0.1,2.4,72.9,13.77
2091-08-26,30.8,0,2.8,74.9,13.86
2091-08-27,32.2,10.2,3.4,75.1,10.37
2091-08-28,31.8,0.3,2.1,79.3,6.97
2091-08-29,32.4,3.9,0.7,78.9,10.63
2091-08-30,32.3,2.9,0.8,75.6,11.31
2091-08-31,32.3,1,1.2,68.5,13.43
2091-09-01,32,0.7,1.3,66.3,15.73
2091-09-02,31.3,0,1.5,61.4,16.32
2091-09-03,31.1,0,0.7,64.4,12.16
2091-09-04,30.8,1.7,0.4,74,10.37
2091-09-05,31,20.9,0.3,72.9,7.82
2091-09-06,29.8,7.4,0.8,78.6,6.46
2091-09-07,28.9,6.8,2.3,77.5,6.29
2091-09-08,28.6,0.7,3,72,8.50
2091-09-09,28.6,0.1,2.2,73.2,16.41
2091-09-10,28.9,0.2,1.8,72.1,15.56
2091-09-11,28.5,0,1.9,71.5,13.77
2091-09-12,29.6,0,1,69,14.88
2091-09-13,31,5.1,0.2,69.2,19.13
2091-09-14,31,3.8,0.5,69.8,12.07
2091-09-15,30.6,1.1,0.9,70,12.58
2091-09-16,30,0.1,1.5,58.8,14.71
2091-09-17,29.2,1,1.6,64.3,15.30
2091-09-18,28.8,5.3,1.1,71.9,14.96
2091-09-19,27.5,2.5,1.1,70.3,13.01
2091-09-20,26.9,0.7,1.2,68.6,13.35
2091-09-21,26.7,0.9,1,67.5,11.48
2091-09-22,27.1,0,0.5,61.6,12.41
2091-09-23,26.7,0,1.5,64.4,11.73
2091-09-24,25.5,0,2.8,70.3,12.75
2091-09-25,26.3,0,2,68.5,13.18
2091-09-26,27.4,0,0.7,62.8,13.43
2091-09-27,28.1,2.2,1,69.5,9.44
2091-09-28,26.1,1.1,1.4,70.9,8.08
2091-09-29,25.5,0.1,1.2,65.3,13.77
2091-09-30,24.4,0,1.1,62.9,12.41
2091-10-01,24.2,0,1,64.9,9.18
2091-10-02,25.1,0.2,0.7,67.9,8.93
2091-10-03,23.6,1.9,2.9,63.2,10.88
2091-10-04,20.1,0,2.6,51.4,15.47
2091-10-05,21.7,0,1.1,51,10.97
2091-10-06,24.3,4,1.6,70.5,10.54
2091-10-07,24.1,0.5,1.2,62.7,9.18
2091-10-08,23,0,0.9,61.2,13.18
2091-10-09,22.4,0.1,0.2,62.1,12.92
2091-10-10,24.1,0,0.4,70,9.18
2091-10-11,23.8,20.4,2.2,84.5,4.08
2091-10-12,20.9,6.6,3.3,77.7,6.29
2091-10-13,17.7,0,2.7,65.5,14.03
2091-10-14,18,0,1.2,61.2,13.86
2091-10-15,18.9,0,0.6,61.1,11.73
2091-10-16,20.6,0,0.3,65.8,10.37
2091-10-17,20.6,0,0.3,66.4,10.46
2091-10-18,22.3,0.2,0.1,68.5,10.12
2091-10-19,23.5,2.2,0.5,81.2,11.05
2091-10-20,22.5,0.6,0.7,82.6,7.82
2091-10-21,22.6,0.1,0.2,76.1,8.59
2091-10-22,21.9,0,0.5,65.7,10.12
2091-10-23,21.4,0.1,1.4,66.4,7.99
2091-10-24,20.1,0,2.3,69,9.86
2091-10-25,20.6,0,0.3,67.9,10.29
2091-10-26,20.2,0,0.5,68.2,8.50
2091-10-27,19.5,4.8,2.8,71.5,8.50
2091-10-28,14.9,0,3.6,62.6,8.50
2091-10-29,13.2,0,1.8,52.2,11.14
2091-10-30,14.6,0,0.6,51.1,13.18
2091-10-31,16.5,0,0.4,58.8,8.50
2091-11-01,17.1,0,0.7,60.2,8.25
2091-11-02,17.6,0,1.1,65.8,6.97
2091-11-03,17.8,0,0.6,68.2,8.76
2091-11-04,18.1,0.1,0.3,82.5,6.12
2091-11-05,18.4,0,0.3,78.5,9.78
2091-11-06,20.9,0.5,0.6,81.3,6.55
2091-11-07,21.3,3.1,0.8,84.2,3.15
2091-11-08,19.3,0.4,1.3,76.6,5.27
2091-11-09,18.5,0.5,1.7,64.1,8.50
2091-11-10,14.7,0.7,2.6,72.4,4.00
2091-11-11,13,0,0.9,56.6,8.33
2091-11-12,12.5,0.7,0.5,61.6,5.87
2091-11-13,15.8,0,1.5,71.7,5.53
2091-11-14,12.4,0,1.4,46.4,9.10
2091-11-15,13.4,0.1,0.1,51.4,9.44
2091-11-16,15.1,0.6,1.1,71,5.95
2091-11-17,10.3,0,2.5,46.2,5.78
